factor,view,GO_ID,GO_term,GO_category,k_sig,k_bg,n_sig,n_bg,p_raw,n_genes_sig_total,q_bh
F3,METH_pos,GO:0006303,double-strand break repair via nonhomologous end joining,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_pos,GO:0006516,glycoprotein catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,METH_pos,GO:0097190,apoptotic signaling pathway,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_pos,GO:0007088,regulation of mitotic nuclear division,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,METH_pos,GO:0030031,cell projection assembly,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,RNA_pos,GO:0072659,protein localization to plasma membrane,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0043171,peptide catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,RNA_pos,GO:0032190,acrosin binding,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0030970,"retrograde protein transport, ER to cytosol",Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,RNA_neg,GO:0043171,peptide catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,METH_neg,GO:0043138,3'-5' DNA helicase activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0006516,glycoprotein catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,METH_neg,GO:0007265,Ras protein signal transduction,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,METH_neg,GO:0000727,double-strand break repair via break-induced replication,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_pos,GO:0070822,Sin3-type complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0002682,regulation of immune system process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0000118,histone deacetylase complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0001817,regulation of cytokine production,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_pos,GO:0032190,acrosin binding,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_pos,GO:0006509,membrane protein ectodomain proteolysis,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_neg,GO:0006865,amino acid transport,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,RNA_pos,GO:0042273,ribosomal large subunit biogenesis,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F3,METH_neg,GO:0004488,methylenetetrahydrofolate dehydrogenase (NADP+) activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_pos,GO:0004896,cytokine receptor activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,METH_pos,GO:0006816,calcium ion transport,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F3,METH_neg,GO:0001708,cell fate specification,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0090263,positive regulation of canonical Wnt signaling pathway,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_neg,GO:0006469,negative regulation of protein kinase activity,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,METH_pos,GO:0048306,calcium-dependent protein binding,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_neg,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,METH_pos,GO:0006383,transcription by RNA polymerase III,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0051123,RNA polymerase II preinitiation complex assembly,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0017119,COG complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0005669,transcription factor TFIID complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_neg,GO:0030018,Z disc,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0043015,gamma-tubulin binding,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,RNA_neg,GO:0006689,ganglioside catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0031262,Ndc80 complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0045132,meiotic chromosome segregation,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0006406,mRNA export from nucleus,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0042273,ribosomal large subunit biogenesis,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0045271,respiratory chain complex I,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0140664,ATP-dependent DNA damage sensor activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0043171,peptide catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0030970,"retrograde protein transport, ER to cytosol",Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0055088,lipid homeostasis,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0031463,Cul3-RING ubiquitin ligase complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0061665,SUMO ligase activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0006284,base-excision repair,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,METH_pos,GO:0061608,nuclear import signal receptor activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0000973,post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0097190,apoptotic signaling pathway,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F3,METH_neg,GO:0034587,piRNA processing,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0031119,tRNA pseudouridine synthesis,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_neg,GO:0030121,AP-1 adaptor complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0031519,PcG protein complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0048188,Set1C/COMPASS complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F3,METH_neg,GO:0043138,3'-5' DNA helicase activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,METH_neg,GO:0001516,prostaglandin biosynthetic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,RNA_pos,GO:0006629,lipid metabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F4,RNA_neg,GO:0051959,dynein light intermediate chain binding,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,RNA_pos,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,RNA_pos,GO:0000245,spliceosomal complex assembly,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,METH_neg,GO:0080008,Cul4-RING E3 ubiquitin ligase complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,RNA_pos,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,RNA_pos,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F3,METH_neg,GO:0046856,phosphatidylinositol dephosphorylation,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,METH_neg,GO:0017116,single-stranded DNA helicase activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,METH_neg,GO:0042795,snRNA transcription by RNA polymerase II,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0008021,synaptic vesicle,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_pos,GO:0061608,nuclear import signal receptor activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0006517,protein deglycosylation,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F2,RNA_neg,GO:0042795,snRNA transcription by RNA polymerase II,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F6,METH_pos,GO:0016607,nuclear speck,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,METH_neg,GO:0003333,amino acid transmembrane transport,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F7,METH_neg,GO:0035973,aggrephagy,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,RNA_pos,GO:0043596,nuclear replication fork,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_pos,GO:0001764,neuron migration,Process,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,RNA_pos,GO:0048188,Set1C/COMPASS complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F5,RNA_pos,GO:0004712,protein serine/threonine/tyrosine kinase activity,Function,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,METH_pos,GO:1990246,uniplex complex,Component,1,3,30,2545,0.034961816120695634,30,0.07230862095592581
F1,RNA_pos,GO:0005509,calcium ion binding,Function,3,62,30,2545,0.03502812894857416,30,0.07230862095592581
F4,METH_pos,GO:0005509,calcium ion binding,Function,3,62,30,2545,0.03502812894857416,30,0.07230862095592581
F1,RNA_neg,GO:0005509,calcium ion binding,Function,3,62,30,2545,0.03502812894857416,30,0.07230862095592581
F7,RNA_neg,GO:0005509,calcium ion binding,Function,3,62,30,2545,0.03502812894857416,30,0.07230862095592581
F3,METH_neg,GO:0005509,calcium ion binding,Function,3,62,30,2545,0.03502812894857416,30,0.07230862095592581
F5,RNA_pos,GO:0005524,ATP binding,Function,6,217,30,2545,0.03747061794637477,30,0.07723648407691862
F3,METH_neg,GO:0005524,ATP binding,Function,6,217,30,2545,0.03747061794637477,30,0.07723648407691862
F3,RNA_pos,GO:0051015,actin filament binding,Function,2,27,30,2545,0.03928761641528444,30,0.08080288118401285
F3,RNA_neg,GO:0051015,actin filament binding,Function,2,27,30,2545,0.03928761641528444,30,0.08080288118401285
F6,METH_neg,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,Process,2,27,30,2545,0.03928761641528444,30,0.08080288118401285
F1,METH_pos,GO:0003729,mRNA binding,Function,2,29,30,2545,0.04479025203767475,30,0.08296864711363207
F2,METH_pos,GO:0035329,hippo signaling,Process,1,4,29,2545,0.044832387631656256,29,0.08296864711363207
F2,METH_pos,GO:0016926,protein desumoylation,Process,1,4,29,2545,0.044832387631656256,29,0.08296864711363207
F2,METH_pos,GO:0044325,transmembrane transporter binding,Function,1,4,29,2545,0.044832387631656256,29,0.08296864711363207
F2,METH_pos,GO:0001525,angiogenesis,Process,1,4,29,2545,0.044832387631656256,29,0.08296864711363207
F1,RNA_pos,GO:0008191,metalloendopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0005788,endoplasmic reticulum lumen,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0006298,mismatch repair,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0005930,axoneme,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0008104,intracellular protein localization,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0045252,oxoglutarate dehydrogenase complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0070006,metalloaminopeptidase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0031012,extracellular matrix,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_pos,GO:0070527,platelet aggregation,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0009790,embryo development,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_neg,GO:0015630,microtubule cytoskeleton,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0006367,transcription initiation at RNA polymerase II promoter,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0051787,misfolded protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_pos,GO:0004438,phosphatidylinositol-3-phosphate phosphatase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0051726,regulation of cell cycle,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_pos,GO:0032797,SMN complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0060090,molecular adaptor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_pos,GO:0000987,cis-regulatory region sequence-specific DNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_pos,GO:0031012,extracellular matrix,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0010951,negative regulation of endopeptidase activity,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0005125,cytokine activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0005922,connexin complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0070006,metalloaminopeptidase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0046540,U4/U6 x U5 tri-snRNP complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_pos,GO:0042802,identical protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0008201,heparin binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_neg,GO:0008023,transcription elongation factor complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0005540,hyaluronic acid binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0005801,cis-Golgi network,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0006289,nucleotide-excision repair,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0044528,regulation of mitochondrial mRNA stability,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0045454,cell redox homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0000963,mitochondrial RNA processing,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0035770,ribonucleoprotein granule,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0070527,platelet aggregation,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0140359,ABC-type transporter activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0016281,eukaryotic translation initiation factor 4F complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_pos,GO:0005776,autophagosome,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0034976,response to endoplasmic reticulum stress,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_pos,GO:0015175,neutral L-amino acid transmembrane transporter activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0010494,cytoplasmic stress granule,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0006006,glucose metabolic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0008191,metalloendopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_neg,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0034975,protein folding in endoplasmic reticulum,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_neg,GO:0006914,autophagy,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_pos,GO:0051787,misfolded protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_neg,GO:0004862,cAMP-dependent protein kinase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_pos,GO:0000387,spliceosomal snRNP assembly,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_pos,GO:0034976,response to endoplasmic reticulum stress,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:1990756,ubiquitin-like ligase-substrate adaptor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0051560,mitochondrial calcium ion homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_pos,GO:0071038,TRAMP-dependent tRNA surveillance pathway,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_pos,GO:0005763,mitochondrial small ribosomal subunit,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_pos,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_neg,GO:0007020,microtubule nucleation,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0044325,transmembrane transporter binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0001525,angiogenesis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_pos,GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0006695,cholesterol biosynthetic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_neg,GO:0019843,rRNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_neg,GO:0017196,N-terminal peptidyl-methionine acetylation,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0004867,serine-type endopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0004364,glutathione transferase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0005801,cis-Golgi network,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0006108,malate metabolic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_neg,GO:0015175,neutral L-amino acid transmembrane transporter activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0004715,non-membrane spanning protein tyrosine kinase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_pos,GO:0006506,GPI anchor biosynthetic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0016281,eukaryotic translation initiation factor 4F complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0007266,Rho protein signal transduction,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_pos,GO:0005125,cytokine activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_pos,GO:0007339,binding of sperm to zona pellucida,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_pos,GO:0045022,early endosome to late endosome transport,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0051017,actin filament bundle assembly,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_pos,GO:0006325,chromatin organization,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_pos,GO:0006623,protein targeting to vacuole,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0004867,serine-type endopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0005763,mitochondrial small ribosomal subunit,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_neg,GO:0070006,metalloaminopeptidase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_pos,GO:0031012,extracellular matrix,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:1990756,ubiquitin-like ligase-substrate adaptor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0051560,mitochondrial calcium ion homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0000423,mitophagy,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_pos,GO:0006914,autophagy,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0004364,glutathione transferase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0051560,mitochondrial calcium ion homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_pos,GO:0004862,cAMP-dependent protein kinase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0008191,metalloendopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,RNA_pos,GO:0031012,extracellular matrix,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_neg,GO:0004438,phosphatidylinositol-3-phosphate phosphatase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0031012,extracellular matrix,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,METH_pos,GO:0005125,cytokine activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_neg,GO:0051560,mitochondrial calcium ion homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0004364,glutathione transferase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0005243,gap junction channel activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_neg,GO:0019843,rRNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_neg,GO:0030117,membrane coat,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_neg,GO:0007099,centriole replication,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_neg,GO:0051560,mitochondrial calcium ion homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_neg,GO:0007010,cytoskeleton organization,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0010951,negative regulation of endopeptidase activity,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0010951,negative regulation of endopeptidase activity,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0007339,binding of sperm to zona pellucida,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0008201,heparin binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,METH_neg,GO:0030687,"preribosome, large subunit precursor",Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0030425,dendrite,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0007267,cell-cell signaling,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_pos,GO:0000422,autophagy of mitochondrion,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_pos,GO:0004867,serine-type endopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0005884,actin filament,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0048812,neuron projection morphogenesis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0045121,membrane raft,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0035329,hippo signaling,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0005801,cis-Golgi network,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0004364,glutathione transferase activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_neg,GO:0000987,cis-regulatory region sequence-specific DNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_neg,GO:0006367,transcription initiation at RNA polymerase II promoter,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0007267,cell-cell signaling,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_pos,GO:0034976,response to endoplasmic reticulum stress,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0007267,cell-cell signaling,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_neg,GO:0030126,COPI vesicle coat,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0005243,gap junction channel activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0005922,connexin complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0051787,misfolded protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0001726,ruffle,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0034975,protein folding in endoplasmic reticulum,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0005243,gap junction channel activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_neg,GO:0016311,dephosphorylation,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
