,F1,F2,F3,F4,F5,F6,F7
ALDH3A2,0.3984940490752774,-0.047974776614928515,0.13582212944039712,0.2461586635837399,0.5894587605261866,-0.8479966818796286,-0.7728279430106695
ALDH4A1,0.13545210853232353,0.22506744183665026,0.06602110399808563,-0.08730563403977931,0.4180253293558657,0.3119948304565883,-0.09356309161495502
ALDH7A1,0.5003386754472968,0.032967886636451824,-0.10756619572159279,0.38701823124964624,0.007578218825445767,-0.02237097260789401,-0.7034148982498457
ALDH9A1,0.6617426764987873,0.02232441370120539,0.1425641093537054,-0.5210310491208455,0.288221260254842,-0.02221664035711053,0.7171000976338345
ALDOC,0.4168942685084815,-0.033770581060788285,0.10021565495662338,-0.1128019308479932,0.673401374115834,0.9128130516707469,0.11113962945017251
ALG13,0.4697757737312519,0.07501882404842787,-0.01134537248890223,-0.9502023144826529,0.02547426240462005,0.4487751840363476,-0.6367091386138459
ALG2,0.3403032277828905,0.02837973363486064,-0.14286001512818264,0.6206222784975491,-0.2618828634474629,-0.5543528615969425,-1.1321916118125015
ALG3,0.10992566147950097,-0.04975259438246331,0.2782250155143744,0.48891376335302617,0.16619548199814208,0.26036095713793167,-0.8350715400166185
ALG6,0.1887838437091432,0.09434679065474755,-0.020696625995009068,0.051057195538005515,0.4928224086672282,0.46405011381729777,-0.5551663376047342
ALG8,0.46519511249051443,-0.009960442500508948,-0.18862891452236857,-0.08250645473104477,0.06929460018034155,0.3087153322370134,-0.591703939872121
AMOT,0.33591682479995666,0.3265179383610778,-0.1336235868628646,-0.3172846109933352,0.2110477613588598,0.937549320714549,-0.4034684783084435
AMZ2,0.4827526909674853,-0.13331514526197735,0.28439559028963973,0.3860638293759921,0.7530280675633925,-0.22766401526924956,0.19758845189696805
ANAPC1,0.39091964482250463,0.11103547332968743,-0.06558549604942508,-0.6202373798989114,-0.27860144537963044,0.9852168056050884,-0.6414755270832762
ANAPC5,0.13841391343980722,0.22397244859727067,0.29503482247106927,0.4038936895054777,0.4313307247369874,0.27758676656279335,-0.7685999245886266
ANAPC7,0.5762786948197307,-0.08334779236523057,0.11951360710292992,-0.20673194892915936,0.5209375217433553,-0.6632555117230401,0.38397763084535314
ANGEL2,0.4498332527349746,-0.0537238913694352,-0.18198207261715,-0.021105391641669972,0.6291923661135702,0.5678046985340293,-0.593958408078876
ANKFY1,0.41567966034871173,0.01072316348610749,0.03638511428771594,0.045861559773531686,0.8137847096573517,-0.16158879651093128,-0.9453679441355941
ANKMY2,0.3602339531893934,-0.04165046777926838,-0.02974365770188245,0.08033586205089165,0.5420946056430878,0.40107753299161947,0.3253154846948682
