gene,n_cpg_1x,n_cpg_5x,n_cpg_10x,frac_5x,frac_10x
ENSSSCG00000032855,5,2,0,0.4,0.0
ENSSSCG00000032857,6,3,0,0.5,0.0
ENSSSCG00000032860,28,16,8,0.5714285714285714,0.2857142857142857
ENSSSCG00000032861,52,15,9,0.28846153846153844,0.17307692307692307
ENSSSCG00000032863,7,0,0,0.0,0.0
ENSSSCG00000032864,10,0,0,0.0,0.0
ENSSSCG00000032866,4,0,0,0.0,0.0
ENSSSCG00000032878,49,3,1,0.061224489795918366,0.02040816326530612
ENSSSCG00000032885,5,4,3,0.8,0.6
ENSSSCG00000032887,4,0,0,0.0,0.0
ENSSSCG00000032889,2,0,0,0.0,0.0
ENSSSCG00000032891,9,2,1,0.2222222222222222,0.1111111111111111
ENSSSCG00000032893,2,0,0,0.0,0.0
ENSSSCG00000032894,22,2,2,0.09090909090909091,0.09090909090909091
ENSSSCG00000032902,5,0,0,0.0,0.0
ENSSSCG00000032903,21,2,0,0.09523809523809523,0.0
ENSSSCG00000032906,1,0,0,0.0,0.0
ENSSSCG00000032908,18,6,4,0.3333333333333333,0.2222222222222222
ENSSSCG00000032909,4,1,0,0.25,0.0
ENSSSCG00000032911,80,36,26,0.45,0.325
ENSSSCG00000032914,22,9,5,0.4090909090909091,0.22727272727272727
ENSSSCG00000032916,17,2,2,0.11764705882352941,0.11764705882352941
ENSSSCG00000032917,7,4,4,0.5714285714285714,0.5714285714285714
ENSSSCG00000032919,62,12,7,0.1935483870967742,0.11290322580645161
ENSSSCG00000032921,31,3,2,0.0967741935483871,0.06451612903225806
ENSSSCG00000032923,8,3,3,0.375,0.375
ENSSSCG00000032928,32,8,4,0.25,0.125
ENSSSCG00000032929,27,17,2,0.6296296296296297,0.07407407407407407
ENSSSCG00000032931,16,7,3,0.4375,0.1875
ENSSSCG00000032932,13,7,6,0.5384615384615384,0.46153846153846156
ENSSSCG00000032934,1,0,0,0.0,0.0
ENSSSCG00000032936,71,22,6,0.30985915492957744,0.08450704225352113
ENSSSCG00000032941,34,12,6,0.35294117647058826,0.17647058823529413
ENSSSCG00000032942,12,3,0,0.25,0.0
ENSSSCG00000032945,5,3,0,0.6,0.0
ENSSSCG00000032946,5,1,1,0.2,0.2
ENSSSCG00000032947,4,3,0,0.75,0.0
ENSSSCG00000032949,6,0,0,0.0,0.0
ENSSSCG00000032950,15,9,7,0.6,0.4666666666666667
ENSSSCG00000032956,13,2,1,0.15384615384615385,0.07692307692307693
ENSSSCG00000032957,8,3,1,0.375,0.125
ENSSSCG00000032959,59,12,6,0.2033898305084746,0.1016949152542373
ENSSSCG00000032960,83,35,13,0.42168674698795183,0.1566265060240964
ENSSSCG00000032962,29,3,2,0.10344827586206896,0.06896551724137931
ENSSSCG00000032963,2,1,1,0.5,0.5
ENSSSCG00000032964,5,2,2,0.4,0.4
ENSSSCG00000032967,23,2,1,0.08695652173913043,0.043478260869565216
ENSSSCG00000032968,3,0,0,0.0,0.0
ENSSSCG00000032969,3,2,0,0.6666666666666666,0.0
ENSSSCG00000032971,20,7,7,0.35,0.35
ENSSSCG00000032973,14,0,0,0.0,0.0
ENSSSCG00000032974,20,1,0,0.05,0.0
ENSSSCG00000032978,14,1,0,0.07142857142857142,0.0
ENSSSCG00000032979,2,0,0,0.0,0.0
ENSSSCG00000032984,101,38,7,0.37623762376237624,0.06930693069306931
ENSSSCG00000032985,3,0,0,0.0,0.0
ENSSSCG00000032986,36,21,16,0.5833333333333334,0.4444444444444444
ENSSSCG00000032993,1,0,0,0.0,0.0
ENSSSCG00000032994,34,13,2,0.38235294117647056,0.058823529411764705
ENSSSCG00000032996,45,17,12,0.37777777777777777,0.26666666666666666
ENSSSCG00000032999,15,4,2,0.26666666666666666,0.13333333333333333
ENSSSCG00000033000,10,6,3,0.6,0.3
ENSSSCG00000033001,195,59,18,0.30256410256410254,0.09230769230769231
ENSSSCG00000033002,10,8,1,0.8,0.1
ENSSSCG00000033003,10,4,2,0.4,0.2
ENSSSCG00000033006,10,0,0,0.0,0.0
ENSSSCG00000033009,6,4,0,0.6666666666666666,0.0
ENSSSCG00000033010,31,20,8,0.6451612903225806,0.25806451612903225
ENSSSCG00000033011,1,0,0,0.0,0.0
ENSSSCG00000033013,33,8,4,0.24242424242424243,0.12121212121212122
ENSSSCG00000033015,31,5,3,0.16129032258064516,0.0967741935483871
ENSSSCG00000033018,2,1,0,0.5,0.0
ENSSSCG00000033019,16,7,5,0.4375,0.3125
ENSSSCG00000033025,27,11,11,0.4074074074074074,0.4074074074074074
ENSSSCG00000033027,4,0,0,0.0,0.0
ENSSSCG00000033030,35,4,4,0.11428571428571428,0.11428571428571428
ENSSSCG00000033032,56,12,5,0.21428571428571427,0.08928571428571429
ENSSSCG00000033033,47,12,6,0.2553191489361702,0.1276595744680851
ENSSSCG00000033036,21,6,0,0.2857142857142857,0.0
ENSSSCG00000033037,12,3,0,0.25,0.0
ENSSSCG00000033040,1,0,0,0.0,0.0
ENSSSCG00000033042,3,0,0,0.0,0.0
ENSSSCG00000033043,80,32,12,0.4,0.15
ENSSSCG00000033050,3,0,0,0.0,0.0
ENSSSCG00000033051,25,2,1,0.08,0.04
ENSSSCG00000033054,13,3,0,0.23076923076923078,0.0
ENSSSCG00000033057,13,4,0,0.3076923076923077,0.0
ENSSSCG00000033059,64,14,5,0.21875,0.078125
ENSSSCG00000033063,1,0,0,0.0,0.0
ENSSSCG00000033067,35,21,10,0.6,0.2857142857142857
ENSSSCG00000033074,28,10,3,0.35714285714285715,0.10714285714285714
ENSSSCG00000033081,1,0,0,0.0,0.0
ENSSSCG00000033082,34,11,9,0.3235294117647059,0.2647058823529412
ENSSSCG00000033083,3,3,0,1.0,0.0
ENSSSCG00000033084,23,0,0,0.0,0.0
ENSSSCG00000033085,5,0,0,0.0,0.0
ENSSSCG00000033093,12,2,0,0.16666666666666666,0.0
ENSSSCG00000033095,5,0,0,0.0,0.0
ENSSSCG00000033096,1,0,0,0.0,0.0
ENSSSCG00000033099,3,2,1,0.6666666666666666,0.3333333333333333
ENSSSCG00000033100,1,0,0,0.0,0.0
ENSSSCG00000033104,5,5,0,1.0,0.0
ENSSSCG00000033107,29,6,2,0.20689655172413793,0.06896551724137931
ENSSSCG00000033111,1,0,0,0.0,0.0
ENSSSCG00000033112,26,5,5,0.19230769230769232,0.19230769230769232
ENSSSCG00000033113,11,2,0,0.18181818181818182,0.0
ENSSSCG00000033115,23,6,6,0.2608695652173913,0.2608695652173913
ENSSSCG00000033116,26,9,4,0.34615384615384615,0.15384615384615385
ENSSSCG00000033117,8,0,0,0.0,0.0
ENSSSCG00000033120,11,1,0,0.09090909090909091,0.0
ENSSSCG00000033121,17,2,0,0.11764705882352941,0.0
ENSSSCG00000033123,10,3,3,0.3,0.3
ENSSSCG00000033126,31,4,4,0.12903225806451613,0.12903225806451613
ENSSSCG00000033128,1,0,0,0.0,0.0
ENSSSCG00000033129,5,3,0,0.6,0.0
ENSSSCG00000033133,10,0,0,0.0,0.0
ENSSSCG00000033135,5,0,0,0.0,0.0
ENSSSCG00000033141,1,0,0,0.0,0.0
ENSSSCG00000033142,2,0,0,0.0,0.0
ENSSSCG00000033144,21,9,7,0.42857142857142855,0.3333333333333333
ENSSSCG00000033146,1,0,0,0.0,0.0
ENSSSCG00000033148,20,5,3,0.25,0.15
ENSSSCG00000033149,1,1,0,1.0,0.0
ENSSSCG00000033152,1,0,0,0.0,0.0
ENSSSCG00000033153,1,0,0,0.0,0.0
ENSSSCG00000033154,13,6,2,0.46153846153846156,0.15384615384615385
ENSSSCG00000033155,18,2,0,0.1111111111111111,0.0
ENSSSCG00000033156,32,23,0,0.71875,0.0
ENSSSCG00000033157,4,0,0,0.0,0.0
ENSSSCG00000033160,1,0,0,0.0,0.0
ENSSSCG00000033162,47,8,5,0.1702127659574468,0.10638297872340426
ENSSSCG00000033167,6,0,0,0.0,0.0
ENSSSCG00000033168,5,1,0,0.2,0.0
ENSSSCG00000033169,22,12,0,0.5454545454545454,0.0
ENSSSCG00000033171,48,9,9,0.1875,0.1875
ENSSSCG00000033173,3,0,0,0.0,0.0
ENSSSCG00000033175,72,40,3,0.5555555555555556,0.041666666666666664
ENSSSCG00000033176,37,3,3,0.08108108108108109,0.08108108108108109
ENSSSCG00000033177,8,1,1,0.125,0.125
ENSSSCG00000033178,12,6,0,0.5,0.0
ENSSSCG00000033179,22,8,6,0.36363636363636365,0.2727272727272727
ENSSSCG00000033180,12,1,1,0.08333333333333333,0.08333333333333333
ENSSSCG00000033181,1,0,0,0.0,0.0
ENSSSCG00000033183,3,2,0,0.6666666666666666,0.0
ENSSSCG00000033185,19,2,2,0.10526315789473684,0.10526315789473684
ENSSSCG00000033189,1,0,0,0.0,0.0
ENSSSCG00000033190,31,15,9,0.4838709677419355,0.2903225806451613
ENSSSCG00000033191,44,3,1,0.06818181818181818,0.022727272727272728
ENSSSCG00000033192,26,3,2,0.11538461538461539,0.07692307692307693
ENSSSCG00000033193,18,2,0,0.1111111111111111,0.0
ENSSSCG00000033194,51,30,28,0.5882352941176471,0.5490196078431373
ENSSSCG00000033196,54,44,31,0.8148148148148148,0.5740740740740741
ENSSSCG00000033199,2,0,0,0.0,0.0
ENSSSCG00000033200,4,2,0,0.5,0.0
ENSSSCG00000033201,4,2,1,0.5,0.25
ENSSSCG00000033204,8,2,2,0.25,0.25
ENSSSCG00000033205,16,12,7,0.75,0.4375
ENSSSCG00000033207,16,3,2,0.1875,0.125
ENSSSCG00000033213,3,0,0,0.0,0.0
ENSSSCG00000033214,6,2,2,0.3333333333333333,0.3333333333333333
ENSSSCG00000033217,23,13,0,0.5652173913043478,0.0
ENSSSCG00000033221,43,4,3,0.09302325581395349,0.06976744186046512
ENSSSCG00000033222,24,1,0,0.041666666666666664,0.0
ENSSSCG00000033223,2,0,0,0.0,0.0
ENSSSCG00000033228,19,1,1,0.05263157894736842,0.05263157894736842
ENSSSCG00000033229,6,3,3,0.5,0.5
ENSSSCG00000033232,8,7,0,0.875,0.0
ENSSSCG00000033234,16,3,3,0.1875,0.1875
ENSSSCG00000033236,1,0,0,0.0,0.0
ENSSSCG00000033241,2,0,0,0.0,0.0
ENSSSCG00000033251,4,0,0,0.0,0.0
ENSSSCG00000033256,4,0,0,0.0,0.0
ENSSSCG00000033257,4,0,0,0.0,0.0
ENSSSCG00000033258,11,5,0,0.45454545454545453,0.0
ENSSSCG00000033259,7,2,1,0.2857142857142857,0.14285714285714285
ENSSSCG00000033260,45,7,7,0.15555555555555556,0.15555555555555556
ENSSSCG00000033262,8,2,2,0.25,0.25
ENSSSCG00000033263,2,1,0,0.5,0.0
ENSSSCG00000033266,30,15,4,0.5,0.13333333333333333
ENSSSCG00000033268,7,0,0,0.0,0.0
ENSSSCG00000033272,74,25,2,0.33783783783783783,0.02702702702702703
ENSSSCG00000033276,3,0,0,0.0,0.0
ENSSSCG00000033278,7,2,1,0.2857142857142857,0.14285714285714285
ENSSSCG00000033280,1,0,0,0.0,0.0
ENSSSCG00000033284,2,0,0,0.0,0.0
ENSSSCG00000033286,8,4,0,0.5,0.0
ENSSSCG00000033291,105,65,39,0.6190476190476191,0.37142857142857144
ENSSSCG00000033292,14,8,3,0.5714285714285714,0.21428571428571427
ENSSSCG00000033293,9,1,1,0.1111111111111111,0.1111111111111111
ENSSSCG00000033294,3,1,0,0.3333333333333333,0.0
ENSSSCG00000033295,7,2,1,0.2857142857142857,0.14285714285714285
ENSSSCG00000033297,4,0,0,0.0,0.0
ENSSSCG00000033298,160,49,33,0.30625,0.20625
ENSSSCG00000033299,30,8,5,0.26666666666666666,0.16666666666666666
ENSSSCG00000033301,17,3,3,0.17647058823529413,0.17647058823529413
ENSSSCG00000033303,9,5,0,0.5555555555555556,0.0
ENSSSCG00000033304,2,0,0,0.0,0.0
ENSSSCG00000033305,1,0,0,0.0,0.0
ENSSSCG00000033307,48,13,10,0.2708333333333333,0.20833333333333334
ENSSSCG00000033310,40,16,2,0.4,0.05
ENSSSCG00000033311,9,1,0,0.1111111111111111,0.0
ENSSSCG00000033313,3,0,0,0.0,0.0
ENSSSCG00000033314,124,67,34,0.5403225806451613,0.27419354838709675
ENSSSCG00000033315,3,0,0,0.0,0.0
ENSSSCG00000033319,11,8,8,0.7272727272727273,0.7272727272727273
ENSSSCG00000033323,8,1,0,0.125,0.0
ENSSSCG00000033324,36,18,12,0.5,0.3333333333333333
ENSSSCG00000033325,34,2,1,0.058823529411764705,0.029411764705882353
ENSSSCG00000033326,3,1,0,0.3333333333333333,0.0
ENSSSCG00000033327,31,7,5,0.22580645161290322,0.16129032258064516
ENSSSCG00000033329,35,5,0,0.14285714285714285,0.0
ENSSSCG00000033331,2,0,0,0.0,0.0
ENSSSCG00000033332,85,20,11,0.23529411764705882,0.12941176470588237
ENSSSCG00000033333,8,6,0,0.75,0.0
ENSSSCG00000033334,9,1,0,0.1111111111111111,0.0
ENSSSCG00000033335,18,6,1,0.3333333333333333,0.05555555555555555
ENSSSCG00000033337,12,10,7,0.8333333333333334,0.5833333333333334
ENSSSCG00000033339,19,0,0,0.0,0.0
ENSSSCG00000033347,4,0,0,0.0,0.0
ENSSSCG00000033348,12,6,2,0.5,0.16666666666666666
ENSSSCG00000033349,2,0,0,0.0,0.0
ENSSSCG00000033350,4,3,1,0.75,0.25
ENSSSCG00000033351,3,0,0,0.0,0.0
ENSSSCG00000033352,53,13,8,0.24528301886792453,0.1509433962264151
ENSSSCG00000033353,20,4,3,0.2,0.15
ENSSSCG00000033355,20,1,0,0.05,0.0
ENSSSCG00000033356,7,0,0,0.0,0.0
ENSSSCG00000033358,43,0,0,0.0,0.0
ENSSSCG00000033359,3,0,0,0.0,0.0
ENSSSCG00000033360,2,0,0,0.0,0.0
ENSSSCG00000033363,28,2,2,0.07142857142857142,0.07142857142857142
ENSSSCG00000033365,3,1,0,0.3333333333333333,0.0
ENSSSCG00000033366,11,3,0,0.2727272727272727,0.0
ENSSSCG00000033367,18,5,0,0.2777777777777778,0.0
ENSSSCG00000033372,3,0,0,0.0,0.0
ENSSSCG00000033373,2,2,2,1.0,1.0
ENSSSCG00000033374,43,25,11,0.5813953488372093,0.2558139534883721
ENSSSCG00000033375,23,1,1,0.043478260869565216,0.043478260869565216
ENSSSCG00000033377,27,0,0,0.0,0.0
ENSSSCG00000033378,1,0,0,0.0,0.0
ENSSSCG00000033381,32,9,7,0.28125,0.21875
ENSSSCG00000033382,13,2,2,0.15384615384615385,0.15384615384615385
ENSSSCG00000033383,27,6,3,0.2222222222222222,0.1111111111111111
ENSSSCG00000033385,8,1,1,0.125,0.125
ENSSSCG00000033386,93,73,51,0.7849462365591398,0.5483870967741935
ENSSSCG00000033388,3,0,0,0.0,0.0
ENSSSCG00000033390,32,26,1,0.8125,0.03125
ENSSSCG00000033392,1,0,0,0.0,0.0
ENSSSCG00000033394,21,12,5,0.5714285714285714,0.23809523809523808
ENSSSCG00000033395,10,3,2,0.3,0.2
ENSSSCG00000033397,92,21,13,0.22826086956521738,0.14130434782608695
ENSSSCG00000033402,15,7,6,0.4666666666666667,0.4
ENSSSCG00000033408,3,0,0,0.0,0.0
ENSSSCG00000033411,12,0,0,0.0,0.0
ENSSSCG00000033412,16,2,2,0.125,0.125
ENSSSCG00000033413,33,5,4,0.15151515151515152,0.12121212121212122
ENSSSCG00000033414,1,0,0,0.0,0.0
ENSSSCG00000033416,18,11,0,0.6111111111111112,0.0
ENSSSCG00000033420,3,0,0,0.0,0.0
ENSSSCG00000033421,22,19,0,0.8636363636363636,0.0
ENSSSCG00000033422,24,3,2,0.125,0.08333333333333333
ENSSSCG00000033424,5,1,0,0.2,0.0
ENSSSCG00000033425,100,78,50,0.78,0.5
ENSSSCG00000033430,3,0,0,0.0,0.0
ENSSSCG00000033432,10,0,0,0.0,0.0
ENSSSCG00000033434,29,4,0,0.13793103448275862,0.0
ENSSSCG00000033439,5,5,5,1.0,1.0
ENSSSCG00000033441,2,0,0,0.0,0.0
ENSSSCG00000033442,65,20,8,0.3076923076923077,0.12307692307692308
ENSSSCG00000033443,3,3,0,1.0,0.0
ENSSSCG00000033444,15,4,4,0.26666666666666666,0.26666666666666666
ENSSSCG00000033450,22,6,4,0.2727272727272727,0.18181818181818182
ENSSSCG00000033451,14,2,1,0.14285714285714285,0.07142857142857142
ENSSSCG00000033452,67,18,2,0.26865671641791045,0.029850746268656716
ENSSSCG00000033453,3,1,0,0.3333333333333333,0.0
ENSSSCG00000033456,32,8,4,0.25,0.125
ENSSSCG00000033457,4,1,0,0.25,0.0
ENSSSCG00000033458,13,9,0,0.6923076923076923,0.0
ENSSSCG00000033463,57,21,18,0.3684210526315789,0.3157894736842105
ENSSSCG00000033465,21,4,1,0.19047619047619047,0.047619047619047616
ENSSSCG00000033470,4,2,2,0.5,0.5
ENSSSCG00000033472,10,4,0,0.4,0.0
ENSSSCG00000033479,66,13,3,0.19696969696969696,0.045454545454545456
ENSSSCG00000033480,1,0,0,0.0,0.0
ENSSSCG00000033489,5,5,0,1.0,0.0
ENSSSCG00000033490,10,1,0,0.1,0.0
ENSSSCG00000033493,23,2,2,0.08695652173913043,0.08695652173913043
ENSSSCG00000033496,14,6,0,0.42857142857142855,0.0
ENSSSCG00000033497,16,4,1,0.25,0.0625
ENSSSCG00000033500,14,2,2,0.14285714285714285,0.14285714285714285
ENSSSCG00000033501,6,1,0,0.16666666666666666,0.0
ENSSSCG00000033503,16,13,10,0.8125,0.625
ENSSSCG00000033505,6,0,0,0.0,0.0
ENSSSCG00000033506,2,0,0,0.0,0.0
ENSSSCG00000033507,58,7,1,0.1206896551724138,0.017241379310344827
ENSSSCG00000033509,56,17,13,0.30357142857142855,0.23214285714285715
ENSSSCG00000033511,8,2,1,0.25,0.125
ENSSSCG00000033512,3,0,0,0.0,0.0
ENSSSCG00000033516,5,3,3,0.6,0.6
ENSSSCG00000033518,39,19,5,0.48717948717948717,0.1282051282051282
ENSSSCG00000033520,2,0,0,0.0,0.0
ENSSSCG00000033522,2,0,0,0.0,0.0
ENSSSCG00000033524,4,1,1,0.25,0.25
ENSSSCG00000033526,31,6,3,0.1935483870967742,0.0967741935483871
ENSSSCG00000033527,13,3,2,0.23076923076923078,0.15384615384615385
ENSSSCG00000033528,140,97,43,0.6928571428571428,0.30714285714285716
ENSSSCG00000033532,21,10,9,0.47619047619047616,0.42857142857142855
ENSSSCG00000033537,9,3,3,0.3333333333333333,0.3333333333333333
ENSSSCG00000033538,1,0,0,0.0,0.0
ENSSSCG00000033539,10,3,3,0.3,0.3
ENSSSCG00000033540,2,1,0,0.5,0.0
ENSSSCG00000033541,81,22,16,0.2716049382716049,0.19753086419753085
ENSSSCG00000033542,4,2,1,0.5,0.25
ENSSSCG00000033544,17,1,1,0.058823529411764705,0.058823529411764705
ENSSSCG00000033546,2,0,0,0.0,0.0
ENSSSCG00000033548,122,94,54,0.7704918032786885,0.4426229508196721
ENSSSCG00000033550,2,2,0,1.0,0.0
ENSSSCG00000033551,47,29,18,0.6170212765957447,0.3829787234042553
ENSSSCG00000033552,4,0,0,0.0,0.0
ENSSSCG00000033558,6,3,3,0.5,0.5
ENSSSCG00000033562,8,5,1,0.625,0.125
ENSSSCG00000033568,31,7,2,0.22580645161290322,0.06451612903225806
ENSSSCG00000033570,18,6,4,0.3333333333333333,0.2222222222222222
ENSSSCG00000033572,1,0,0,0.0,0.0
ENSSSCG00000033574,27,22,5,0.8148148148148148,0.18518518518518517
ENSSSCG00000033576,17,1,0,0.058823529411764705,0.0
ENSSSCG00000033577,4,0,0,0.0,0.0
ENSSSCG00000033578,23,7,0,0.30434782608695654,0.0
ENSSSCG00000033580,27,4,1,0.14814814814814814,0.037037037037037035
ENSSSCG00000033581,71,48,45,0.676056338028169,0.6338028169014085
ENSSSCG00000033583,30,9,5,0.3,0.16666666666666666
ENSSSCG00000033585,13,10,2,0.7692307692307693,0.15384615384615385
ENSSSCG00000033586,16,6,3,0.375,0.1875
ENSSSCG00000033589,1,0,0,0.0,0.0
ENSSSCG00000033590,13,4,0,0.3076923076923077,0.0
ENSSSCG00000033591,11,10,1,0.9090909090909091,0.09090909090909091
ENSSSCG00000033592,14,5,3,0.35714285714285715,0.21428571428571427
ENSSSCG00000033593,5,3,0,0.6,0.0
ENSSSCG00000033594,36,20,0,0.5555555555555556,0.0
ENSSSCG00000033599,9,2,1,0.2222222222222222,0.1111111111111111
ENSSSCG00000033601,8,2,2,0.25,0.25
ENSSSCG00000033602,32,15,8,0.46875,0.25
ENSSSCG00000033605,2,0,0,0.0,0.0
ENSSSCG00000033606,6,1,1,0.16666666666666666,0.16666666666666666
ENSSSCG00000033608,34,12,9,0.35294117647058826,0.2647058823529412
ENSSSCG00000033610,5,2,1,0.4,0.2
ENSSSCG00000033611,3,0,0,0.0,0.0
ENSSSCG00000033613,7,2,2,0.2857142857142857,0.2857142857142857
ENSSSCG00000033616,11,3,3,0.2727272727272727,0.2727272727272727
ENSSSCG00000033620,49,16,9,0.32653061224489793,0.1836734693877551
ENSSSCG00000033623,14,1,1,0.07142857142857142,0.07142857142857142
ENSSSCG00000033624,1,0,0,0.0,0.0
ENSSSCG00000033626,123,67,44,0.5447154471544715,0.35772357723577236
ENSSSCG00000033627,8,5,3,0.625,0.375
ENSSSCG00000033629,17,2,0,0.11764705882352941,0.0
ENSSSCG00000033634,9,0,0,0.0,0.0
ENSSSCG00000033636,26,13,7,0.5,0.2692307692307692
ENSSSCG00000033637,1,0,0,0.0,0.0
ENSSSCG00000033639,17,3,1,0.17647058823529413,0.058823529411764705
ENSSSCG00000033641,24,10,4,0.4166666666666667,0.16666666666666666
ENSSSCG00000033643,66,30,29,0.45454545454545453,0.4393939393939394
ENSSSCG00000033644,5,3,1,0.6,0.2
ENSSSCG00000033649,2,0,0,0.0,0.0
ENSSSCG00000033653,53,19,7,0.3584905660377358,0.1320754716981132
ENSSSCG00000033654,3,0,0,0.0,0.0
ENSSSCG00000033655,26,4,3,0.15384615384615385,0.11538461538461539
ENSSSCG00000033657,12,5,3,0.4166666666666667,0.25
ENSSSCG00000033659,1,0,0,0.0,0.0
ENSSSCG00000033662,7,3,0,0.42857142857142855,0.0
ENSSSCG00000033668,6,0,0,0.0,0.0
ENSSSCG00000033669,56,5,2,0.08928571428571429,0.03571428571428571
ENSSSCG00000033673,128,42,14,0.328125,0.109375
ENSSSCG00000033674,61,24,22,0.39344262295081966,0.36065573770491804
ENSSSCG00000033675,3,0,0,0.0,0.0
ENSSSCG00000033682,13,5,1,0.38461538461538464,0.07692307692307693
ENSSSCG00000033684,10,5,0,0.5,0.0
ENSSSCG00000033685,37,7,5,0.1891891891891892,0.13513513513513514
ENSSSCG00000033687,13,9,0,0.6923076923076923,0.0
ENSSSCG00000033688,56,33,4,0.5892857142857143,0.07142857142857142
ENSSSCG00000033689,63,20,11,0.31746031746031744,0.1746031746031746
ENSSSCG00000033691,54,18,10,0.3333333333333333,0.18518518518518517
ENSSSCG00000033692,22,5,3,0.22727272727272727,0.13636363636363635
ENSSSCG00000033695,50,9,5,0.18,0.1
ENSSSCG00000033697,14,6,0,0.42857142857142855,0.0
ENSSSCG00000033699,9,0,0,0.0,0.0
ENSSSCG00000033700,6,0,0,0.0,0.0
ENSSSCG00000033701,12,0,0,0.0,0.0
ENSSSCG00000033702,7,2,0,0.2857142857142857,0.0
ENSSSCG00000033706,20,11,1,0.55,0.05
ENSSSCG00000033707,18,0,0,0.0,0.0
ENSSSCG00000033708,24,1,1,0.041666666666666664,0.041666666666666664
ENSSSCG00000033715,3,0,0,0.0,0.0
ENSSSCG00000033720,49,9,4,0.1836734693877551,0.08163265306122448
ENSSSCG00000033726,25,3,0,0.12,0.0
ENSSSCG00000033728,1,0,0,0.0,0.0
ENSSSCG00000033731,20,4,1,0.2,0.05
ENSSSCG00000033732,28,12,7,0.42857142857142855,0.25
ENSSSCG00000033733,47,12,7,0.2553191489361702,0.14893617021276595
ENSSSCG00000033735,8,0,0,0.0,0.0
ENSSSCG00000033737,25,9,8,0.36,0.32
ENSSSCG00000033739,4,0,0,0.0,0.0
ENSSSCG00000033740,25,12,2,0.48,0.08
ENSSSCG00000033741,20,5,3,0.25,0.15
ENSSSCG00000033743,1,0,0,0.0,0.0
ENSSSCG00000033744,26,4,4,0.15384615384615385,0.15384615384615385
ENSSSCG00000033745,32,21,6,0.65625,0.1875
ENSSSCG00000033749,3,0,0,0.0,0.0
ENSSSCG00000033750,12,1,1,0.08333333333333333,0.08333333333333333
ENSSSCG00000033753,41,10,8,0.24390243902439024,0.1951219512195122
ENSSSCG00000033757,20,13,0,0.65,0.0
ENSSSCG00000033759,11,0,0,0.0,0.0
ENSSSCG00000033760,21,9,8,0.42857142857142855,0.38095238095238093
ENSSSCG00000033761,77,12,5,0.15584415584415584,0.06493506493506493
ENSSSCG00000033763,60,9,6,0.15,0.1
ENSSSCG00000033764,2,0,0,0.0,0.0
ENSSSCG00000033766,3,2,2,0.6666666666666666,0.6666666666666666
ENSSSCG00000033768,8,2,0,0.25,0.0
ENSSSCG00000033770,9,2,1,0.2222222222222222,0.1111111111111111
ENSSSCG00000033780,40,14,3,0.35,0.075
ENSSSCG00000033783,3,1,0,0.3333333333333333,0.0
ENSSSCG00000033786,18,3,2,0.16666666666666666,0.1111111111111111
ENSSSCG00000033787,12,2,1,0.16666666666666666,0.08333333333333333
ENSSSCG00000033788,34,5,2,0.14705882352941177,0.058823529411764705
ENSSSCG00000033792,36,12,2,0.3333333333333333,0.05555555555555555
ENSSSCG00000033795,14,1,0,0.07142857142857142,0.0
ENSSSCG00000033799,13,1,0,0.07692307692307693,0.0
ENSSSCG00000033800,27,9,3,0.3333333333333333,0.1111111111111111
ENSSSCG00000033802,1,0,0,0.0,0.0
ENSSSCG00000033805,52,20,19,0.38461538461538464,0.36538461538461536
ENSSSCG00000033806,28,6,3,0.21428571428571427,0.10714285714285714
ENSSSCG00000033807,43,9,0,0.20930232558139536,0.0
ENSSSCG00000033809,61,15,8,0.2459016393442623,0.13114754098360656
ENSSSCG00000033811,44,4,2,0.09090909090909091,0.045454545454545456
ENSSSCG00000033814,21,14,12,0.6666666666666666,0.5714285714285714
ENSSSCG00000033815,3,0,0,0.0,0.0
ENSSSCG00000033816,9,0,0,0.0,0.0
ENSSSCG00000033819,16,2,2,0.125,0.125
ENSSSCG00000033823,25,3,3,0.12,0.12
ENSSSCG00000033830,58,45,36,0.7758620689655172,0.6206896551724138
ENSSSCG00000033833,9,1,0,0.1111111111111111,0.0
ENSSSCG00000033836,10,1,0,0.1,0.0
ENSSSCG00000033842,26,17,7,0.6538461538461539,0.2692307692307692
ENSSSCG00000033843,1,0,0,0.0,0.0
ENSSSCG00000033844,11,1,0,0.09090909090909091,0.0
ENSSSCG00000033849,1,0,0,0.0,0.0
ENSSSCG00000033854,6,2,0,0.3333333333333333,0.0
ENSSSCG00000033859,1,0,0,0.0,0.0
ENSSSCG00000033860,13,3,2,0.23076923076923078,0.15384615384615385
ENSSSCG00000033871,27,7,3,0.25925925925925924,0.1111111111111111
ENSSSCG00000033873,28,19,4,0.6785714285714286,0.14285714285714285
ENSSSCG00000033874,15,1,0,0.06666666666666667,0.0
ENSSSCG00000033876,41,3,3,0.07317073170731707,0.07317073170731707
ENSSSCG00000033878,8,0,0,0.0,0.0
ENSSSCG00000033879,5,0,0,0.0,0.0
ENSSSCG00000033880,19,0,0,0.0,0.0
