gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,gene_symbol,coefficient
ENSSSCG00000060885,210.06711408606697,-0.4304360401509985,3.903284374868205,-0.11027534732606621,0.9121910079892341,0.9999864053360114,ENSSSCG00000060885,ENSSSCG00000060885,stage[T.2cell]:condition[T.PA]
ENSSSCG00000060915,70.02511466331632,0.7627913744319951,4.333175115411049,0.17603520608228085,0.8602662838550333,0.9999864053360114,ENSSSCG00000060915,ENSSSCG00000060915,stage[T.2cell]:condition[T.PA]
ENSSSCG00000060930,84.93477832132378,0.7565912720577317,3.5722699690523143,0.2117956589541992,0.8322664553527315,0.9999864053360114,ENSSSCG00000060930,ENSSSCG00000060930,stage[T.2cell]:condition[T.PA]
ENSSSCG00000060961,3.2221109602960367,-5.972138572486255,7.77237375487034,-0.7683802607593313,0.4422613040026212,0.9999864053360114,ENSSSCG00000060961,ENSSSCG00000060961,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061017,15.125407876515002,-9.131761930926043,3.343466402884658,-2.731225868771222,0.006309921032089219,0.4011306941828146,ENSSSCG00000061017,DPH5,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061023,147.11953222311269,-0.3717815600286669,2.2692993689398033,-0.1638309890344525,,,ENSSSCG00000061023,ENSSSCG00000061023,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061033,21.227241812119946,-4.933719668282735,5.486822105294639,-0.899194392236961,0.36854912679190766,0.9999864053360114,ENSSSCG00000061033,SMAGP,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061039,5.948875613513353,-6.196167646578782,7.185764339166506,-0.8622837257278451,0.3885314060390186,0.9999864053360114,ENSSSCG00000061039,ENSSSCG00000061039,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061074,3.702395933737492,-0.6060921523882281,9.875096100341956,-0.06137582320512711,,,ENSSSCG00000061074,ENSSSCG00000061074,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061076,12.360898012975449,-0.5086468982421498,5.930505155014947,-0.0857678873800537,0.9316509345416428,0.9999864053360114,ENSSSCG00000061076,ENSSSCG00000061076,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061112,1905.2155853298032,-3.122962324430598,2.895695645896509,-1.0784843113108757,0.2808176794246179,0.9999864053360114,ENSSSCG00000061112,ENSSSCG00000061112,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061113,127.92109465029749,7.021145223383847,3.8708064319208195,1.813871436578069,0.06969752116544757,0.9999864053360114,ENSSSCG00000061113,ENSSSCG00000061113,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061138,36.64128798555365,-1.9494481912610604,646.0171173075142,-0.003017641698699901,0.9975922739327634,0.9999864053360114,ENSSSCG00000061138,RSKR,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061194,196.52054372897965,0.8530983333710634,3.4962758528953244,0.24400200935649813,0.8072292637058005,0.9999864053360114,ENSSSCG00000061194,ENSSSCG00000061194,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061214,5859.6645192879805,-0.31189565862393975,2.1646772615349006,-0.1440841386224868,0.8854340295693686,0.9999864053360114,ENSSSCG00000061214,DYDC1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061239,1322.3339090557504,-0.38616368446281407,2.456392084113746,-0.15720767338416988,0.8750811810134098,0.9999864053360114,ENSSSCG00000061239,ENSSSCG00000061239,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061243,5723.910591572132,-0.260280906463963,2.8708818500012465,-0.09066235396063059,0.9277608845808129,0.9999864053360114,ENSSSCG00000061243,RPL9,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061254,12.472635979280954,4.179556056759188,5.97589888174883,0.699402071464779,0.4843007936543803,0.9999864053360114,ENSSSCG00000061254,ENSSSCG00000061254,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061264,17.231755706661346,-6.561697838817432,5.808541423183974,-1.1296636041239787,0.2586179989233084,0.9999864053360114,ENSSSCG00000061264,ENSSSCG00000061264,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061275,4.792516824032969,9.073623323889619,7.690130585240094,1.179904973435029,0.23803801158767057,0.9999864053360114,ENSSSCG00000061275,ENSSSCG00000061275,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061276,72.51126179110152,4.858211578770139,3.8814580054584527,1.2516460494840054,0.210698866920059,0.9999864053360114,ENSSSCG00000061276,ENSSSCG00000061276,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061324,18.396663618602354,-12.826170982933858,4.220248978950461,-3.0391976982655686,0.002372091343443746,0.20921418245328174,ENSSSCG00000061324,METTL1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061347,12347.548933081012,-0.183767526748608,2.00984298998343,-0.09143377252076942,0.9271479275397363,0.9999864053360114,ENSSSCG00000061347,TUBA1A,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061389,41.73116584018113,2.397612606339781,3.5305569440182363,0.6791032248897774,0.4970724592775486,0.9999864053360114,ENSSSCG00000061389,TTC23L,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061450,8.900087925124595,2.7480744748313293,6.816641506743816,0.40314199772903025,0.6868437663325999,0.9999864053360114,ENSSSCG00000061450,ENSSSCG00000061450,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061452,1100.304902478418,-2.372667864873453,2.56164763831821,-0.9262272567788336,0.3543278903752637,0.9999864053360114,ENSSSCG00000061452,COPRS,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061460,365.11984286778306,-0.3345965728830409,3.7350970059845814,-0.08958176249423551,,,ENSSSCG00000061460,LPAR6,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061476,11.404720361092771,4.357917427233849,4.016282420424608,1.0850624958722703,0.2778939765791857,0.9999864053360114,ENSSSCG00000061476,ENSSSCG00000061476,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061499,4.196092348082657,4.420543099482794,10.058711530996188,0.4394740902809244,0.6603180518858216,0.9999864053360114,ENSSSCG00000061499,ENSSSCG00000061499,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061504,52.517482479979705,-0.6816493541362757,3.452616580138662,-0.19742978645746403,0.8434912220972863,0.9999864053360114,ENSSSCG00000061504,CFAP69,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061513,1.9830441217961072,4.4197193866571824,10.058780732310257,0.4393891769069391,0.6603795674472432,0.9999864053360114,ENSSSCG00000061513,ENSSSCG00000061513,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061540,3.982343074393411,-2.8787013097309018,6.3455174557275615,-0.4536590325084587,,,ENSSSCG00000061540,ENSSSCG00000061540,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061542,2.8809144293282536,-9.279382884478915,9.774133649116143,-0.9493816247661022,0.3424265525636019,0.9999864053360114,ENSSSCG00000061542,LRRC61,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061577,24.39483473083629,10.22718879194119,6.400406114186303,1.5978968536501053,0.11006593443714105,0.9999864053360114,ENSSSCG00000061577,ENSSSCG00000061577,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061581,4065.012215093371,1.3211999217980654,4.680934423615453,0.2822513204057234,0.7777508092861509,0.9999864053360114,ENSSSCG00000061581,ENSSSCG00000061581,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061592,272.8339888034249,-3.788104858682021,2.8140401597474205,-1.3461445621380292,0.17825589969823952,0.9999864053360114,ENSSSCG00000061592,EPM2A,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061599,0.9159555980054643,-3.321196512243476,9.69358443438563,-0.34261800005190446,,,ENSSSCG00000061599,H1-10,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061603,4217.260225929779,1.9330406513687763,2.5022827464870243,0.7725108819467297,0.43981190430426875,0.9999864053360114,ENSSSCG00000061603,ENSSSCG00000061603,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061621,12.267955970333064,6.531372118698299,6.848102186556778,0.9537492199692583,,,ENSSSCG00000061621,ENSSSCG00000061621,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061624,3.1060622272149154,-1.7286212551567899,10.086751661719278,-0.17137541531008088,,,ENSSSCG00000061624,MTLN,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061639,285.3319250190602,-9.502455507166436,3.8587994710293634,-2.4625419326678784,0.013795604008021215,0.5661458354042528,ENSSSCG00000061639,ENSSSCG00000061639,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061647,3.2594711096817455,1.741577988541098,9.66186692057023,0.18025274026836965,0.8569541556887852,0.9999864053360114,ENSSSCG00000061647,CASQ2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061680,3.1914456041360273,-0.47254484481334763,9.875565186582513,-0.04784990386731213,0.9618358645424726,0.9999864053360114,ENSSSCG00000061680,ENSSSCG00000061680,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061713,185.58869667784137,-0.35313033945017486,2.916050388921406,-0.12109884684838775,0.903612742536922,0.9999864053360114,ENSSSCG00000061713,ENSSSCG00000061713,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061715,5.109354672907426,1.671227004387306,3.9681570916734694,0.4211594868293152,0.6736386255827829,0.9999864053360114,ENSSSCG00000061715,ENSSSCG00000061715,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061723,34.10830187749483,-4.779771227469904,5.227297030260635,-0.9143867662005774,0.3605136531095334,0.9999864053360114,ENSSSCG00000061723,ENSSSCG00000061723,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061745,0.18594129219660843,-0.40516194118164583,9.966590181294569,-0.040652011752430564,,,ENSSSCG00000061745,PCDHA3,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061749,475.990624923767,2.2579901248851177,2.2033933473963727,1.0247784979260552,,,ENSSSCG00000061749,PATL2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061761,13.735367436643044,-7.965566714008483,4.689954787355868,-1.6984314508710565,0.08942636031115202,0.9999864053360114,ENSSSCG00000061761,ANAPC16,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061763,243.72571370463388,-2.207795220715934,3.4700364858020407,-0.636245535097202,0.5246163982457639,0.9999864053360114,ENSSSCG00000061763,ENSSSCG00000061763,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061764,26.095379392053214,1.7748474455763878,3.2774325511820876,0.5415359180881526,0.5881382475732413,0.9999864053360114,ENSSSCG00000061764,C4orf33,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061790,1285.2330738839128,0.47476812416943637,2.0973443758304,0.2263663181119037,0.8209165222926482,0.9999864053360114,ENSSSCG00000061790,FBXO22,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061817,143.76531821249569,0.8263681948598115,3.490824984492621,0.23672575924911948,0.8128695498823071,0.9999864053360114,ENSSSCG00000061817,ENSSSCG00000061817,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061821,489.459035024121,2.74681815700186,15.527399595755215,0.1769013633005728,,,ENSSSCG00000061821,ENSSSCG00000061821,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061840,796.459199578498,0.029618441681296553,2.7128471098766247,0.010917844051537258,0.9912889938520352,0.9999864053360114,ENSSSCG00000061840,ENSSSCG00000061840,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061845,23.37235548502202,-17.909519027572532,1.621420574882126,-11.045572817450227,,,ENSSSCG00000061845,ENSSSCG00000061845,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061849,122.46100405253335,5.648812137411301,3.9823511807144296,1.4184615773634284,0.15605604874655638,0.9999864053360114,ENSSSCG00000061849,ENSSSCG00000061849,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061865,53.07535365715436,5.7537144188863,4.964556659821589,1.158958354821772,0.24647316066000668,0.9999864053360114,ENSSSCG00000061865,ENSSSCG00000061865,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061874,5.992078364140457,6.945284555154328,8.938823742434614,0.7769796961297596,0.43717074943163825,0.9999864053360114,ENSSSCG00000061874,ENSSSCG00000061874,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061881,80.79625845752444,-1.1758042829229156,3.12774909343946,-0.3759266641269908,,,ENSSSCG00000061881,SF3A2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061888,9522.699853737247,1.2735695878976536,1.7444473792086943,0.7300705100519355,0.465347086101922,0.9999864053360114,ENSSSCG00000061888,ENSSSCG00000061888,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061894,29.82387906712348,-0.5592054180583932,4.419305391134917,-0.12653694835848042,0.8993069035263941,0.9999864053360114,ENSSSCG00000061894,STYXL1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061895,1134.9403371969568,-0.21637635335296537,1.9713333137485078,-0.10976142484069516,0.9125985846588405,0.9999864053360114,ENSSSCG00000061895,ENSSSCG00000061895,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061899,20.736243983848127,2.864198872644434,4.484109965414579,0.6387441197329389,0.5229894059527351,0.9999864053360114,ENSSSCG00000061899,IMMP2L,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061940,19.496032729777383,29.032519550270862,104.09904531677505,0.27889323539831173,,,ENSSSCG00000061940,ENSSSCG00000061940,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061941,17.367175356056162,-2.2603830143669787,3.2636018488113225,-0.69260379147973,,,ENSSSCG00000061941,ENSSSCG00000061941,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061957,658.817540278145,0.35795981534654436,1.9458434112506287,0.18396126495938186,0.8540438423462482,0.9999864053360114,ENSSSCG00000061957,ENSSSCG00000061957,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061960,2028.5899924800217,0.20113205167279982,2.316437400502614,0.08682818349814193,0.9308080850271623,0.9999864053360114,ENSSSCG00000061960,ENSSSCG00000061960,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061966,13.306005500240168,-3.6916629706038364,5.413643121868946,-0.6819184211997648,0.495290536530659,0.9999864053360114,ENSSSCG00000061966,RAD51D,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061983,50.34506501690392,0.994656769459555,7.096011631511293,0.1401712428207668,0.8885246924617721,0.9999864053360114,ENSSSCG00000061983,ENSSSCG00000061983,stage[T.2cell]:condition[T.PA]
ENSSSCG00000061988,2.521455457554488,0.3199082519810505,9.880337105352723,0.03237827298501167,0.9741703890484328,0.9999864053360114,ENSSSCG00000061988,PLAAT5,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062024,300.156888694467,-4.147210361094347,3.2305808454815272,-1.2837352041181291,0.19923462218779875,0.9999864053360114,ENSSSCG00000062024,ENSSSCG00000062024,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062031,1486.4426243963765,-0.7019224469521025,2.3581195977681797,-0.2976619369163593,0.7659611971478154,0.9999864053360114,ENSSSCG00000062031,ENSSSCG00000062031,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062039,13.085037012452611,-1.0097161694664243,3.7432714777889737,-0.2697416352133856,,,ENSSSCG00000062039,RAB5B,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062050,13.756688604080901,-2.9861888215597734,2.4101821268494863,-1.2389888665647126,0.21534962117677292,0.9999864053360114,ENSSSCG00000062050,TUBB2A,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062051,1030.9522973325618,-0.4493624410219247,2.0407473272544037,-0.22019504081697922,0.8257192587088927,0.9999864053360114,ENSSSCG00000062051,ENSSSCG00000062051,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062058,31.825560192283383,1.0368446279523125,2.738344600616725,0.37863920695693165,0.7049558032877863,0.9999864053360114,ENSSSCG00000062058,ENSSSCG00000062058,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062072,2.110822739148928,-5.403545809613807,6.879160373551013,-0.7854949610405004,0.4321634235672973,0.9999864053360114,ENSSSCG00000062072,ENSSSCG00000062072,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062076,46.51186263500991,4.170890581850756,4.3746360858040605,0.9534257250301413,0.3403744124621024,0.9999864053360114,ENSSSCG00000062076,ENSSSCG00000062076,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062085,4.872745915465197,2.8699131019600577,9.749143903320018,0.29437590935371505,0.768470673339815,0.9999864053360114,ENSSSCG00000062085,ENSSSCG00000062085,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062098,25.598861826618048,3.830481176496476,4.000966030362451,0.9573890773947584,,,ENSSSCG00000062098,TMEM218,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062141,57.249261769110554,2.6049068054510185,4.032924151052764,0.6459101901956247,0.5183375198296931,0.9999864053360114,ENSSSCG00000062141,ENSSSCG00000062141,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062160,5.785868439925416,-3.5230282472260677,7.970617113324896,-0.4420019425266882,0.6584878002546727,0.9999864053360114,ENSSSCG00000062160,H2BC18,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062186,4957.442837199348,-1.749947322277447,3.3406259692852758,-0.5238381484090081,,,ENSSSCG00000062186,ENSSSCG00000062186,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062206,348.2460936346238,-0.5591630487053796,2.0742466582138124,-0.2695740385990977,0.7874879753313816,0.9999864053360114,ENSSSCG00000062206,PSMG1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062214,16.91112286469309,4.657777489888295,8.180947338728112,0.5693445143985534,0.5691223633338715,0.9999864053360114,ENSSSCG00000062214,SFN,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062221,84.60980203218762,6.809180328385667,4.606059571521608,1.4783092191176892,0.1393250312004887,0.9999864053360114,ENSSSCG00000062221,ENSSSCG00000062221,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062223,10.698933042461878,-1.5677005465138927,6.134873725664446,-0.25553917107627194,0.7983066934287142,0.9999864053360114,ENSSSCG00000062223,ENSSSCG00000062223,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062233,92.38485960500712,-9.710953850023802,7.700611088931821,-1.2610627569520385,0.20728623747282326,0.9999864053360114,ENSSSCG00000062233,LINGO2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062244,55.3349858549997,-0.9091635767436409,2.937526400046019,-0.30949971265939874,0.7569414307067259,0.9999864053360114,ENSSSCG00000062244,GLYAT,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062277,2066.2844609582585,-3.438018519921507,2.7350358693474357,-1.2570286768274814,,,ENSSSCG00000062277,ENSSSCG00000062277,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062320,243.06504660790614,1.6563738487927577,3.206451342994356,0.5165753886806052,,,ENSSSCG00000062320,PNMA1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062345,14.056838665112878,3.1095652702995875,5.253360714714624,0.591919237829932,0.5539046708161345,0.9999864053360114,ENSSSCG00000062345,ENSSSCG00000062345,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062360,1.8224323670321216,4.3177804333629,8.80797726538778,0.490212486166403,0.6239835461948071,0.9999864053360114,ENSSSCG00000062360,ENSSSCG00000062360,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062377,45.79989963778203,5.129601437876578,3.56064252015926,1.4406392691303203,0.14968662032356242,0.9999864053360114,ENSSSCG00000062377,ENSSSCG00000062377,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062384,3088.802974487188,-1.4924543589822392,2.0971181235406338,-0.7116691912721059,0.47666964993720495,0.9999864053360114,ENSSSCG00000062384,ENSSSCG00000062384,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062388,859.1212156824741,-2.4614865164871103,3.169339055495164,-0.7766561019147691,0.4373616926178656,0.9999864053360114,ENSSSCG00000062388,ENSSSCG00000062388,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062397,858.0258645265633,-3.3389264635589546,3.6800149193955622,-0.9073132953785331,0.36424114534591,0.9999864053360114,ENSSSCG00000062397,SF3B5,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062405,679.900456679136,0.8933376369649428,2.459955920065898,0.3631518880797717,0.7164914254454451,0.9999864053360114,ENSSSCG00000062405,ENSSSCG00000062405,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062427,123.84575934607093,1.0867857552292437,2.588953817151255,0.419777961286727,0.674647666166384,0.9999864053360114,ENSSSCG00000062427,CNTNAP2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062444,119.7500049968341,5.794971549125606,3.4137908422619603,1.6975180428118695,,,ENSSSCG00000062444,ACAD8,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062451,1275.5938242322197,-0.32863512198424744,2.2654097696671265,-0.1450665245575136,0.8846583481955839,0.9999864053360114,ENSSSCG00000062451,ENSSSCG00000062451,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062455,29.48031909708523,9.273476861710272,9.356491385105212,0.9911276011511011,0.3216232769730417,0.9999864053360114,ENSSSCG00000062455,ENSSSCG00000062455,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062483,697.4021516039778,1.1625201339998565,2.02140165496213,0.5751059573668134,0.5652196391596218,0.9999864053360114,ENSSSCG00000062483,GVQW3,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062497,18.024300667062317,4.403871178366925,6.298006501147758,0.6992484332247604,,,ENSSSCG00000062497,ENSSSCG00000062497,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062528,2295.37541556396,-5.955087281206547,144.87387771071622,-0.04110532123049574,0.9672119324622767,0.9999864053360114,ENSSSCG00000062528,GMPPB,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062531,429.28251018552476,-0.7849309687771256,2.2441135679925983,-0.34977328240979405,,,ENSSSCG00000062531,SRR,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062536,2.3710989791187407,4.018584335120929,8.198230114512535,0.49017706004704803,0.6240086122004793,0.9999864053360114,ENSSSCG00000062536,SHANK1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062556,19.25795976952515,-0.9478627033771901,4.943171967442046,-0.1917519175177882,0.8479365362001412,0.9999864053360114,ENSSSCG00000062556,ENSSSCG00000062556,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062561,331.24150069509363,-0.8081726231116445,2.765777895523556,-0.2922044551804689,0.7701303054730397,0.9999864053360114,ENSSSCG00000062561,ATP5MC2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062583,436.6142668076735,-0.024191661133197987,2.66546559382674,-0.009075960758685556,0.992758530453334,0.9999864053360114,ENSSSCG00000062583,SF1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062599,185.4686310089203,-2.4607895162604208,2.574500655207307,-0.9558317692726593,0.3391572350162759,0.9999864053360114,ENSSSCG00000062599,ENSSSCG00000062599,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062603,1227.260935113784,-0.4502520199072864,3.9274035600338175,-0.11464368584098586,0.9087275516752165,0.9999864053360114,ENSSSCG00000062603,ENSSSCG00000062603,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062607,373.0788119367045,-8.638111004556379,2.8500688161062135,-3.0308429592089055,0.0024387205181101465,0.21317030243123514,ENSSSCG00000062607,TENT4B,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062622,27.676411636940824,-5.091519400220966,4.687095468227611,-1.086284551858357,0.2773531194745349,0.9999864053360114,ENSSSCG00000062622,DNAH8,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062623,252.00989135866513,-1.8746019362464121,4.531661036287559,-0.41366773049339306,0.6791174629363359,0.9999864053360114,ENSSSCG00000062623,ENSSSCG00000062623,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062669,2.425925104314692,-5.2264321331001184,9.489950631190538,-0.5507333321548006,,,ENSSSCG00000062669,ENSSSCG00000062669,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062673,198.62138116987526,-1.051305847197275,3.5296459248381855,-0.29785022905533265,0.7658174761376436,0.9999864053360114,ENSSSCG00000062673,ENSSSCG00000062673,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062678,6.631814714711898,-6.709932578997769,6.005597144768322,-1.1172798336703318,,,ENSSSCG00000062678,ENSSSCG00000062678,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062685,487.9613676564644,1.7688640028535867,2.5325424102474976,0.6984538524196802,0.484893408102652,0.9999864053360114,ENSSSCG00000062685,ATAD1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062696,13.088171374985393,1.2831027454516344,7.693166732465629,0.16678473118707582,0.8675394331496608,0.9999864053360114,ENSSSCG00000062696,BCL2,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062704,1.6798018730132238,-6.189876964398932,9.499991015326955,-0.6515666124749382,,,ENSSSCG00000062704,ENSSSCG00000062704,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062714,2377.3993693363705,-0.737025264755758,1.8700284671625478,-0.3941251578239712,0.6934886378911878,0.9999864053360114,ENSSSCG00000062714,CEP350,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062724,220.58881164884926,0.6595270230295864,4.989342941906604,0.13218714983291124,0.8948362648758679,0.9999864053360114,ENSSSCG00000062724,ENSSSCG00000062724,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062725,53.42010633567706,0.6301864064516965,2.826290562623446,0.22297297198867588,0.8235565422022817,0.9999864053360114,ENSSSCG00000062725,ENSSSCG00000062725,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062791,880.1692758270177,4.371194457666158,2.920017190038036,1.4969755906160331,0.13439960954936553,0.9999864053360114,ENSSSCG00000062791,ENSSSCG00000062791,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062876,8934.952710674417,1.0278183033765331,1.900139823901976,0.5409171948545803,0.5885646585423451,0.9999864053360114,ENSSSCG00000062876,SLC25A30,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062888,375758.2128375116,0.2303227893727658,1.5656344632191546,0.1471114712812282,0.8830440356198535,0.9999864053360114,ENSSSCG00000062888,YWHAE,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062892,25483.901709030222,0.08348461089914266,1.6818909614533408,0.04963735034701814,0.9604113820313578,0.9999864053360114,ENSSSCG00000062892,ANP32B,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062912,2656.6791595578916,-0.7914995100526967,2.055940305170274,-0.38498175655306505,0.7002509319554173,0.9999864053360114,ENSSSCG00000062912,ENSSSCG00000062912,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062923,276.1897966664311,3.9449123788554634,2.3799262203713454,1.65757759424993,0.09740275517260047,0.9999864053360114,ENSSSCG00000062923,ENSSSCG00000062923,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062933,1072.4125418734927,-0.252608632877048,2.476477998725169,-0.10200318072968338,0.9187541503977954,0.9999864053360114,ENSSSCG00000062933,ENSSSCG00000062933,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062938,201.12310130369102,2.1202824374339393,4.975017564678282,0.42618591992268695,0.6699723764315212,0.9999864053360114,ENSSSCG00000062938,VAMP8,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062966,204.11223176342742,31.08773792644238,85.00759206347222,0.3657054290307417,,,ENSSSCG00000062966,SMKR1,stage[T.2cell]:condition[T.PA]
ENSSSCG00000062981,4304.922017728474,-1.7110368967872382,3.178815838827861,-0.538262354140703,,,ENSSSCG00000062981,AIP,stage[T.2cell]:condition[T.PA]
ENSSSCG00000063006,65.803713428837,6.270472406443374,6.308269845571246,0.9940082716730313,0.32021884044427673,0.9999864053360114,ENSSSCG00000063006,ENSSSCG00000063006,stage[T.2cell]:condition[T.PA]
